n1;SYMBOL;ROUR;CZAS_AG;CZAS_AE;PI0;PI1A;PI1B;PI1C;PI2A;PI2B;PI2C;PI3A;PI3B;PI3C;PI4;PI5A;PI6A;PI5B;PI6B;PI5C;PI6C;PI5D;PI6D;PI5E;PI6E;PI5F;PI6F;PI5G;PI6G;PIM1;PIM2A;PIM2B;CZAS_AJ;CZAS_AH;PIM2BT1;PIM2BT2;PIM2BT3;PIM2BT4;PIM2BT5;PIM2BT6;PIM2BT7;PIM2BT8;survid;idenresp;respid;tydzien;databad;dzientyg;okregsmg;proba;ankieter;czaswmin;zgoda;kodgus;gmina;nts;powiat;region44;wojew49;wojew16;makrogus;region17;region7;ludnosc;klasawlk;wlkmsc4;wybrmta;plec;dataurod;rokurodz;zodiak;wiek;wiekco5;wiekco10;wiek4kat;plecwiek;stancyw;stancyw3;eduk12;eduk;eduk4;eduk4u;sytzaw;sytprc;sytdor;sytbez;syteme;sytucz;sytdom;syturl;sytinn;prac;prac1;isco2;isco;zawod;status;wlas;kier;dosobkat;dosobpln;wlkgosp;wlkgosp5;wlkgosp6;osob1575;dziecima;dzcisamo;faza_zyc;dzcigosp;dzci0002;dzci0306;dzci0714;dzci1517;dzre0002;dzre0306;dzre0714;dzre1517;dzre1824;dzre2560;ldzci00;ldzci01;ldzci02;ldzci03;ldzci04;ldzci05;ldzci06;ldzci07;ldzci08;ldzci09;ldzci10;ldzci11;ldzci12;ldzci13;ldzci14;ldzci15;ldzci16;ldzci17;ldzre00;ldzre01;ldzre02;ldzre03;ldzre04;ldzre05;ldzre06;ldzre07;ldzre08;ldzre09;ldzre10;ldzre11;ldzre12;ldzre13;ldzre14;ldzre15;ldzre16;ldzre17;ldzre18;ldzre19;ldzre20;ldzre21;ldzre22;ldzre23;ldzre24;ldzre25;ldzre26;ldzre27;ldzre28;ldzre29;ldzre30;ldzre31;ldzre32;ldzre33;ldzre34;ldzre35;ldzre36;ldzre37;ldzre38;ldzre39;ldzre40;ldzre41;ldzre42;ldzre43;ldzre44;ldzre45;ldzre46;ldzre47;ldzre48;ldzre49;ldzre50;ldzre51;ldzre52;ldzre53;ldzre54;ldzre55;ldzre56;ldzre57;ldzre58;ldzre59;ldzre60;dzieci00;dzieci01;dzieci02;dzieci03;dzieci04;dzieci05;dzieci06;dzieci07;dzieci08;dzieci09;dzieci10;dzieci11;dzieci12;dzieci13;dzieci14;dzieci15;dzieci16;dzieci17;dzcire00;dzcire01;dzcire02;dzcire03;dzcire04;dzcire05;dzcire06;dzcire07;dzcire08;dzcire09;dzcire10;dzcire11;dzcire12;dzcire13;dzcire14;dzcire15;dzcire16;dzcire17;dzcire18;dzcire19;dzcire20;dzcire21;dzcire22;dzcire23;dzcire24;dzcire25;dzcire26;dzcire27;dzcire28;dzcire29;dzcire30;dzcire31;dzcire32;dzcire33;dzcire34;dzcire35;dzcire36;dzcire37;dzcire38;dzcire39;dzcire40;dzcire41;dzcire42;dzcire43;dzcire44;dzcire45;dzcire46;dzcire47;dzcire48;dzcire49;dzcire50;dzcire51;dzcire52;dzcire53;dzcire54;dzcire55;dzcire56;dzcire57;dzcire58;dzcire59;dzcire60;pozycja;zakupy;g_kto;g_plec;g_wiek;g_wiek5;g_wiek10;g_eduk12;g_eduk;g_eduk4;g_eduk4u;g_sytzaw;g_sytprc;g_sytdor;g_sytbez;g_syteme;g_sytucz;g_sytdom;g_syturl;g_sytinn;g_prac;g_prac1;g_isco2;g_isco;g_zawod;g_status;g_wlas;g_kier;d_kto;d_plec;d_wiek;d_wiek5;d_wiek10;d_eduk12;d_eduk;d_eduk4;d_eduk4u;d_sytzaw;d_sytprc;d_sytdor;d_sytbez;d_syteme;d_sytucz;d_sytdom;d_syturl;d_sytinn;d_prac;d_prac1;d_isco2;d_isco;d_zawod;d_status;d_wlas;d_kier;klasspol;dgospkat;dgosppln;dnaospln;dnaoskat;sytmat;gosppies;gosp_kot;gosp_tel;gospkomo;gospkomp;gosp_cd;gosp_vcr;gospogro;gospweek;tv_kabel;tv_satel;gospsmch;smch_ile;smchsegm;smchmark;smchmodl;jezykczy;jezykjak;jezykang;jezyknie;jezykfra;jezykros;os01rour;os01plec;os01pokr;os01wiek;os02rour;os02plec;os02pokr;os02wiek;os03rour;os03plec;os03pokr;os03wiek;os04rour;os04plec;os04pokr;os04wiek;os05rour;os05plec;os05pokr;os05wiek;os06rour;os06plec;os06pokr;os06wiek;os07rour;os07plec;os07pokr;os07wiek;os08rour;os08plec;os08pokr;os08wiek;os09rour;os09plec;os09pokr;os09wiek;os10rour;os10plec;os10pokr;os10wiek;os11rour;os11plec;os11pokr;os11wiek;os12rour;os12plec;os12pokr;os12wiek;WAGAPRB;WAGAPOP;WGOSPPRB;WGOSPPOP;Q1;Q2;Q3
175111;OMNI05C/2011v3;1987;2024:29;2024:29;2;2;2;2;9;9;9;2;2;2;9;9;9;9;9;2;9;9;9;9;9;9;9;9;9;9;9;9;2032:20;2032:20; ; ; ; ; ; ; ; ;11R-000-5C;19-5940-006;11R-000-5C*19-5940-006;594;20110522;7;19;2;190717;35;2;31561;3009072;5.4.30.58.09.07.2;3009;41;31;30;2;12;6;7;1;1;99;2;19870401;1987;2;24;2;2;1;5;2;2;4;3;2;2;1;1;0;0;0;0;0;0;0;1;9;52;5220;6;4;2;2;4;700;2;1;2;2;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;2;24;2;2;4;3;2;2;1;1;0;0;0;0;0;0;0;1;9;52;5220;6;4;2;2;1;2;24;2;2;4;3;2;2;1;1;0;0;0;0;0;0;0;1;9;52;5220;6;4;2;2;4;5;900;450;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;99;99;9999;2;0;0;0;0;0;1980;1;1;30;1987;2;0;24;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;1,00075148971484;30122,93934339;,6564528859;9261,160815;2;9;9
175311;OMNI05C/2011v3;1936;1137:46;1137:46;2;2;2;2;9;9;9;2;2;2;9;9;9;9;9;2;9;9;9;9;9;9;9;9;9;9;9;9;1138:14;1138:14; ; ; ; ; ; ; ; ;11R-000-5C;02-5940-033;11R-000-5C*02-5940-033;594;20110521;6;2;1;20482;60;1;79137;2805011;5.6.28.55.05.01.1;2805;37;79;28;6;1;2;58;5;2;99;2;19361226;1936;11;74;12;7;4;8;4;3;4;3;2;2;4;0;0;0;1;0;0;0;0;1;1;82;8278;7;7;2;2;5;900;2;1;2;2;1;1;9;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;2;74;12;7;4;3;2;2;4;0;0;0;1;0;0;0;0;1;1;82;8278;7;7;2;2;1;2;74;12;7;4;3;2;2;4;0;0;0;1;0;0;0;0;1;1;82;8278;7;7;2;2;4;5;900;450;4;1;0;0;1;0;0;0;0;0;0;1;0;0;0;99;99;9999;1;0;0;0;0;1;1936;2;0;74;1973;1;2;38;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;,73669399707551;22174,72451114;,7429485076;10481,430967;2;9;9
175641;OMNI05C/2011v3;1940;1816:18;1816:18;2;2;2;2;9;9;9;2;2;2;9;9;9;9;9;2;9;9;9;9;9;9;9;9;9;9;9;9;1816:29;1816:29; ; ; ; ; ; ; ; ;11R-000-5C;36-5940-052;11R-000-5C*36-5940-052;594;20110520;5;36;2;360424;21;1;49101;1262011;5.2.12.22.62.01.1;1262;16;49;12;8;7;3;85;5;2;99;2;19400423;1940;3;71;12;7;4;8;5;3;4;3;2;2;4;0;0;0;1;0;0;0;0;1;1;82;8290;7;7;2;2;5;900;1;1;1;1;1;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;2;71;12;7;4;3;2;2;4;0;0;0;1;0;0;0;0;1;1;82;8290;7;7;2;2;1;2;71;12;7;4;3;2;2;4;0;0;0;1;0;0;0;0;1;1;82;8290;7;7;2;2;4;5;900;900;7;2;0;0;1;0;0;0;0;0;0;1;0;0;0;99;99;9999;2;0;0;0;0;0;1940;2;0;71;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;1,02081994290476;30727,00619152;1,0552864342;14887,858037;2;9;9
176001;OMNI05C/2011v3;1970;1846:56;1846:56;2;2;2;2;9;9;9;2;2;2;9;9;9;9;9;2;9;9;9;9;9;9;9;9;9;9;9;9;1847:13;1847:13; ; ; ; ; ; ; ; ;11R-000-5C;17-5940-031;11R-000-5C*17-5940-031;594;20110521;6;17;1;170212;30;1;71689;1417072;5.1.14.29.17.07.2;1417;20;71;14;7;15;1;6;1;1;99;1;99999998;1970;98;40;6;4;3;3;4;3;4;3;2;2;2;0;1;0;0;0;0;0;0;1;9;71;7129;7;4;2;2;5;900;1;1;1;1;1;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;1;40;6;4;4;3;2;2;2;0;1;0;0;0;0;0;0;1;9;71;7129;7;4;2;2;1;1;40;6;4;4;3;2;2;2;0;1;0;0;0;0;0;0;1;9;71;7129;7;4;2;2;4;5;900;900;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;99;99;9999;2;0;0;0;0;0;1970;1;0;40;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;,90117834347468;27125,75585153;,9632290226;13589,122802;2;9;9
176331;OMNI05C/2011v3;1948;1352:03;1352:03;2;2;2;2;9;9;9;2;2;2;9;9;9;9;9;2;9;9;9;9;9;9;9;9;9;9;9;9;1352:11;1352:11; ; ; ; ; ; ; ; ;11R-000-5C;11-5940-020;11R-000-5C*11-5940-020;594;20110522;7;11;1;113729;30;2;83649;605072;5.3.06.12.05.07.2;605;9;83;6;8;5;3;5;1;1;99;2;19480430;1948;3;63;10;6;4;8;5;3;4;3;2;2;4;0;0;0;1;0;0;0;0;1;1;61;6130;9;7;1;2;5;900;1;1;1;1;1;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;2;63;10;6;4;3;2;2;4;0;0;0;1;0;0;0;0;1;1;61;6130;9;7;1;2;1;2;63;10;6;4;3;2;2;4;0;0;0;1;0;0;0;0;1;1;61;6130;9;7;1;2;6;5;900;900;7;2;1;0;1;0;0;0;0;0;0;0;0;0;0;99;99;9999;2;0;0;0;0;0;1948;2;0;63;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;,93836281903568;28245,02043755;1,06106127;14969,328747;2;9;9
177121;OMNI05C/2011v3;1959;1627:55;1627:55;2;2;2;2;9;9;9;2;2;2;9;9;9;9;9;2;9;9;9;9;9;9;9;9;9;9;9;9;1628:12;1628:12; ; ; ; ; ; ; ; ;11R-000-5C;16-5940-014;11R-000-5C*16-5940-014;595;20110523;1;16;2;160185;30;2;37645;1805092;5.3.18.33.05.09.2;1805;25;37;18;8;13;3;12;1;1;99;1;19590609;1959;4;51;8;5;3;3;1;1;4;3;2;2;4;0;0;0;1;0;0;0;0;1;1;72;7222;7;7;2;2;5;900;1;1;1;1;0;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;1;51;8;5;4;3;2;2;4;0;0;0;1;0;0;0;0;1;1;72;7222;7;7;2;2;1;1;51;8;5;4;3;2;2;4;0;0;0;1;0;0;0;0;1;1;72;7222;7;7;2;2;4;5;900;900;7;2;0;0;1;0;0;0;0;1;0;0;1;1;1;1;24;2420;2;0;0;0;0;0;1959;1;0;51;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;1,04345229443685;31408,24719831;,6850729143;9664,928841;2;9;9
177331;OMNI05C/2011v3;1965;1956:26;1956:26;2;2;2;2;9;9;9;2;2;2;9;9;9;9;9;2;9;9;9;9;9;9;9;9;9;9;9;9;1956:40;1956:40; ; ; ; ; ; ; ; ;11R-000-5C;14-5940-008;11R-000-5C*14-5940-008;595;20110523;1;14;2;146247;40;1;63000;3064011;5.4.30.62.64.01.1;3064;42;63;30;2;12;6;553;8;4;63;1;99999998;1965;98;45;7;4;3;3;1;1;4;3;2;2;3;0;0;1;0;0;0;0;0;1;1;52;5220;6;9;2;2;5;900;1;1;1;1;0;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;1;45;7;4;4;3;2;2;3;0;0;1;0;0;0;0;0;1;1;52;5220;6;9;2;2;1;1;45;7;4;4;3;2;2;3;0;0;1;0;0;0;0;0;1;1;52;5220;6;9;2;2;4;5;900;900;7;2;0;0;0;1;0;0;0;0;0;1;0;0;0;99;99;9999;2;0;0;0;0;0;1965;1;0;45;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;1,06559070581361;32074,62044873;,83757742;11816,444635;2;9;9
177351;OMNI05C/2011v3;1976;1340:41;1340:41;1;2;2;2;9;9;9;2;2;2;9;2;9;2;9;2;9;2;9;2;9;2;9;2;9;1;2;9;1342:16;1342:16; ; ; ; ; ; ; ; ;11R-000-5C;11-5940-029;11R-000-5C*11-5940-029;595;20110523;1;11;1;110141;40;1;95621;620092;5.3.06.10.20.09.2;620;8;95;6;7;8;2;7;1;1;99;1;19760822;1976;6;34;4;3;2;2;1;1;11;9;4;4;1;1;0;0;0;0;0;0;0;1;9;24;2460;2;1;2;2;5;900;1;1;1;1;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;1;34;4;3;11;9;4;4;1;1;0;0;0;0;0;0;0;1;9;24;2460;2;1;2;2;1;1;34;4;3;11;9;4;4;1;1;0;0;0;0;0;0;0;1;9;24;2460;2;1;2;2;1;5;900;900;7;3;0;0;0;1;1;1;0;0;0;0;0;1;1;3;62;6275;2;0;0;0;0;0;1976;1;0;34;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;,93393274845427;28111,67389869;1,06106127;14969,328747;1;4;9
177421;OMNI05C/2011v3;1988;1749:39;1749:39;2;2;2;2;9;9;9;2;2;2;9;9;9;9;9;2;9;9;9;9;9;9;9;9;9;9;9;9;1749:58;1749:58; ; ; ; ; ; ; ; ;11R-000-5C;11-5940-021;11R-000-5C*11-5940-021;595;20110523;1;11;2;110139;26;1;95109;602011;5.3.06.10.02.01.1;602;8;95;6;7;8;2;27;4;2;99;2;19880923;1988;8;22;2;2;1;5;1;1;9;8;4;3;5;0;0;0;0;1;0;0;0;2;2;99;9999;99;8;9;9;0;0;2;1;2;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;2;64;10;6;2;2;1;1;4;0;0;0;1;0;0;0;0;1;1;74;7436;7;7;2;2;3;2;64;10;6;2;2;1;1;4;0;0;0;1;0;0;0;0;1;1;74;7436;7;7;2;2;4;5;900;450;4;2;1;0;0;1;0;0;0;0;0;0;1;1;1;3;84;8424;1;3;2;0;0;0;1946;2;3;64;1988;2;0;22;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;1,29575337837423;39002,59037524;1,3383859701;18881,793299;2;9;9
177721;OMNI05C/2011v3;1954;1611:45;1611:45;2;2;2;2;9;9;9;2;2;2;9;9;9;9;9;2;9;9;9;9;9;9;9;9;9;9;9;9;1612:07;1612:07; ; ; ; ; ; ; ; ;11R-000-5C;18-5940-016;11R-000-5C*18-5940-016;595;20110523;1;18;2;180299;20;2;81693;3214102;5.4.32.64.14.10.2;3214;43;81;32;5;14;7;12;1;1;99;1;19540827;1954;7;56;9;5;3;3;2;2;2;2;1;1;4;0;0;0;1;0;0;0;0;1;1;61;6130;9;7;1;2;3;500;2;1;2;2;0;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;1;56;9;5;2;2;1;1;4;0;0;0;1;0;0;0;0;1;1;61;6130;9;7;1;2;1;1;56;9;5;2;2;1;1;4;0;0;0;1;0;0;0;0;1;1;61;6130;9;7;1;2;6;5;900;450;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;99;99;9999;2;0;0;0;0;0;1953;2;1;57;1954;1;0;56;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;1,22209877900654;36785,56341908;,7019099774;9902,464165;2;9;9
177771;OMNI05C/2011v3;1947;2139:37;2139:37;2;2;2;2;9;9;9;2;2;2;9;9;9;9;9;2;9;9;9;9;9;9;9;9;9;9;9;9;2140:06;2140:06; ; ; ; ; ; ; ; ;11R-000-5C;02-5940-024;11R-000-5C*02-5940-024;595;20110523;1;2;1;20688;40;1;45269;2013011;5.3.20.38.13.01.1;2013;27;45;20;6;1;2;9;2;2;99;1;99999998;1948;98;62;10;6;4;4;4;3;2;2;1;1;4;0;0;0;1;0;0;0;0;1;1;83;8322;5;7;1;2;5;900;1;1;1;1;1;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;1;62;10;6;2;2;1;1;4;0;0;0;1;0;0;0;0;1;1;83;8322;5;7;1;2;1;1;62;10;6;2;2;1;1;4;0;0;0;1;0;0;0;0;1;1;83;8322;5;7;1;2;3;5;900;900;7;2;0;0;1;0;0;0;0;0;0;1;0;0;0;99;99;9999;2;0;0;0;0;0;1948;1;0;62;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;,99015381258157;29803,94587823;1,3086016729;18461,599905;2;9;9
177821;OMNI05C/2011v3;1937;1826:25;1826:25;2;2;2;2;9;9;9;2;2;2;9;9;9;9;9;2;9;9;9;9;9;9;9;9;9;9;9;9;1826:48;1826:48; ; ; ; ; ; ; ; ;11R-000-5C;05-5940-002;11R-000-5C*05-5940-002;595;20110523;1;5;1;50328;60;1;17101;2861011;5.6.28.54.61.01.1;2861;35;17;28;5;3;7;126;6;3;17;2;19370310;1937;1;74;12;7;4;8;5;3;6;5;3;3;4;0;0;0;1;0;0;0;0;1;1;41;4115;4;7;2;2;5;900;1;1;1;1;1;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;2;74;12;7;6;5;3;3;4;0;0;0;1;0;0;0;0;1;1;41;4115;4;7;2;2;1;2;74;12;7;6;5;3;3;4;0;0;0;1;0;0;0;0;1;1;41;4115;4;7;2;2;2;5;900;900;7;3;1;0;1;1;0;0;0;0;0;0;0;0;0;99;99;9999;1;1;0;0;0;2;1937;2;0;74;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;,64147760432085;19308,68069015;,7429485076;10481,430967;2;9;9
